driver_id,date,day_of_week,weekend_flag,stop,location_id,latitude,longitude,region,traffic_category,visit_time,visit_duration_minutes,distance_km,historical_travel_time_minutes,stop_count,average_speed_kmph,route_efficiency_score
D9,2026-07-15,Wednesday,0,Store_36,L36,23.112303,72.453666,East,Low,15:30,57,5.05,10.1,6,32.47,0.93
D14,2026-07-16,Thursday,0,Store_26,L26,23.140634,72.59912,East,Low,13:15,47,24.01,48.02,12,28.05,0.71
D3,2026-07-16,Thursday,0,Store_11,L11,22.956287,72.533465,West,High,14:30,21,10.76,36.58,12,20.4,0.91
D4,2026-07-16,Thursday,0,Store_29,L29,23.005242,72.721367,East,Medium,08:30,16,23.47,85.43,12,48.7,0.82
D4,2026-07-16,Thursday,0,Store_19,L19,23.030236,72.593213,North,Medium,13:30,39,20.33,52.86,10,20.13,0.88
D4,2026-07-16,Thursday,0,Store_61,L61,22.900191,72.532039,North,Medium,18:45,21,16.99,61.84,6,35.55,0.89
D6,2026-07-16,Thursday,0,Store_68,L68,23.031707,72.714249,Central,Medium,15:30,13,24.18,62.87,7,22.73,0.95
D7,2026-07-16,Thursday,0,Store_43,L43,23.043895,72.718543,Central,High,12:15,45,9.48,32.23,7,22.04,0.72
D7,2026-07-16,Thursday,0,Store_31,L31,22.92006,72.51836,South,Medium,15:45,55,5.74,14.92,7,45.05,0.89
D10,2026-07-17,Friday,0,Store_19,L19,23.030236,72.593213,North,Medium,18:45,25,11.55,42.04,12,44.19,0.85
D12,2026-07-17,Friday,0,Store_28,L28,22.934761,72.524929,West,Low,16:00,18,12.48,24.96,6,43.49,0.69
D13,2026-07-17,Friday,0,Store_9,L9,23.1724,72.568243,East,Medium,16:00,11,1.73,4.5,9,35.51,0.93
D2,2026-07-17,Friday,0,Store_10,L10,22.931174,72.544227,Central,Low,15:00,60,11.57,23.14,12,40.81,0.65
D4,2026-07-17,Friday,0,Store_43,L43,23.043895,72.718543,Central,High,10:30,13,6.8,32.37,6,37.58,0.95
D4,2026-07-17,Friday,0,Store_41,L41,23.133335,72.541455,East,Low,13:30,41,24.34,48.68,11,20.71,0.74
D4,2026-07-17,Friday,0,Store_9,L9,23.1724,72.568243,East,Medium,15:15,60,10.15,26.39,10,47.65,0.7
D4,2026-07-17,Friday,0,Store_36,L36,23.112303,72.453666,East,Low,16:30,38,19.24,38.48,6,35.27,0.85
D5,2026-07-17,Friday,0,Store_21,L21,23.024734,72.578839,East,Medium,09:00,30,10.39,37.82,4,24.5,0.92
D5,2026-07-17,Friday,0,Store_60,L60,23.110032,72.461491,South,High,17:00,14,11.69,55.64,3,40.96,0.96
D7,2026-07-17,Friday,0,Store_1,L1,23.136953,72.579277,West,Medium,10:15,47,5.1,18.56,7,28.64,0.72
D7,2026-07-17,Friday,0,Store_24,L24,23.142062,72.57643,South,Medium,13:45,26,16.48,42.85,4,46.7,0.71
D7,2026-07-17,Friday,0,Store_67,L67,22.985093,72.609142,West,High,15:45,23,9.04,30.74,6,33.59,0.68
D8,2026-07-17,Friday,0,Store_1,L1,23.136953,72.579277,West,Medium,14:00,16,20.29,52.75,12,43.24,0.97
D9,2026-07-17,Friday,0,Store_12,L12,23.113793,72.544115,East,High,12:45,50,15.36,52.22,12,43.35,0.74
D9,2026-07-17,Friday,0,Store_27,L27,23.078705,72.511762,South,Low,13:45,45,2.2,4.4,6,25.67,0.88
D1,2026-07-18,Saturday,1,Store_25,L25,23.135226,72.587119,East,Low,13:45,11,20.8,41.6,11,30.55,0.7
D2,2026-07-18,Saturday,1,Store_22,L22,22.96808,72.593603,South,High,14:30,31,7.81,26.55,8,31.44,0.81
D3,2026-07-18,Saturday,1,Store_17,L17,23.149252,72.585157,East,Medium,15:30,39,6.77,17.6,6,45.33,0.87
D4,2026-07-18,Saturday,1,Store_1,L1,23.136953,72.579277,West,Medium,18:45,59,7.73,28.14,9,48.89,0.89
D5,2026-07-18,Saturday,1,Store_40,L40,23.094792,72.571629,West,Medium,15:45,29,17.81,46.31,3,37.14,0.92
D9,2026-07-18,Saturday,1,Store_34,L34,23.027443,72.583301,West,Medium,16:15,41,12.56,32.66,6,36.94,0.96
D1,2026-07-19,Sunday,1,Store_47,L47,22.996527,72.726769,Central,Low,14:45,20,10.47,20.94,3,33.92,0.69
D1,2026-07-19,Sunday,1,Store_15,L15,23.103642,72.553741,Central,Low,18:00,53,3.45,9.66,7,26.11,0.87
D12,2026-07-19,Sunday,1,Store_10,L10,22.931174,72.544227,Central,Low,16:15,52,6.4,12.8,3,41.53,0.69
D15,2026-07-19,Sunday,1,Store_16,L16,23.049811,72.469171,East,High,09:45,30,22.82,108.62,10,48.64,0.73
D13,2026-07-20,Monday,0,Store_7,L7,22.995806,72.573083,South,Low,17:15,60,17.02,47.66,6,27.45,0.92
D14,2026-07-20,Monday,0,Store_25,L25,23.135226,72.587119,East,Low,08:30,45,10.7,29.96,8,38.35,0.67
D2,2026-07-20,Monday,0,Store_42,L42,23.04175,72.60512,East,High,10:00,18,18.31,87.16,12,43.12,0.97
D6,2026-07-20,Monday,0,Store_17,L17,23.149252,72.585157,East,Medium,08:00,28,20.14,73.31,5,43.31,0.61
D9,2026-07-20,Monday,0,Store_62,L62,23.04547,72.60816,West,High,14:15,55,16.33,55.52,4,21.09,0.94
D1,2026-07-21,Tuesday,0,Store_51,L51,23.075749,72.460435,South,Medium,10:30,59,16.88,61.44,8,43.99,0.61
D14,2026-07-21,Tuesday,0,Store_21,L21,23.024734,72.578839,East,Medium,14:30,43,3.98,10.35,7,26.74,0.97
D9,2026-07-21,Tuesday,0,Store_34,L34,23.027443,72.583301,West,Medium,13:30,35,9.2,23.92,6,33.67,0.61
D1,2026-07-22,Wednesday,0,Store_43,L43,23.043895,72.718543,Central,High,13:00,26,18.61,63.27,4,36.93,0.93
D1,2026-07-22,Wednesday,0,Store_34,L34,23.027443,72.583301,West,Medium,16:00,27,9.93,25.82,9,42.63,0.8
D15,2026-07-22,Wednesday,0,Store_41,L41,23.133335,72.541455,East,Low,17:15,37,5.83,16.32,8,27.85,0.92
D15,2026-07-22,Wednesday,0,Store_50,L50,22.929464,72.534675,West,Low,17:45,55,14.58,40.82,4,23.9,0.86
D2,2026-07-22,Wednesday,0,Store_66,L66,22.98114,72.715898,East,Low,15:45,11,22.68,45.36,4,35.69,0.86
D3,2026-07-22,Wednesday,0,Store_56,L56,23.088968,72.467116,West,High,12:15,26,6.24,21.22,8,48.33,0.88
D3,2026-07-22,Wednesday,0,Store_15,L15,23.103642,72.553741,Central,Low,17:30,27,19.42,54.38,10,25.5,0.7
D4,2026-07-22,Wednesday,0,Store_13,L13,23.081015,72.536338,West,Medium,18:00,37,1.23,4.48,4,26.74,0.72
D6,2026-07-22,Wednesday,0,Store_32,L32,22.896707,72.491172,East,Low,10:00,35,1.08,3.02,3,38.67,0.69
D6,2026-07-22,Wednesday,0,Store_2,L2,23.101989,72.495308,North,Medium,17:00,46,23.79,86.6,12,27.93,0.64
D9,2026-07-22,Wednesday,0,Store_26,L26,23.140634,72.59912,East,Low,13:15,52,5.01,10.02,7,20.14,0.92
D11,2026-07-23,Thursday,0,Store_47,L47,22.996527,72.726769,Central,Low,16:45,45,7.59,15.18,5,25.07,0.64
D13,2026-07-23,Thursday,0,Store_23,L23,23.040341,72.600817,East,High,15:30,12,15.21,51.71,8,36.74,0.83
D14,2026-07-23,Thursday,0,Store_13,L13,23.081015,72.536338,West,Medium,16:45,41,12.32,32.03,6,37.61,0.68
D15,2026-07-23,Thursday,0,Store_58,L58,23.018608,72.5704,North,Low,18:00,13,14.99,41.97,3,41.37,0.64
D2,2026-07-23,Thursday,0,Store_17,L17,23.149252,72.585157,East,Medium,15:45,43,9.48,24.65,3,42.79,0.63
D4,2026-07-23,Thursday,0,Store_48,L48,23.02243,72.683566,East,Low,14:45,22,15.88,31.76,7,37.28,0.73
D4,2026-07-23,Thursday,0,Store_17,L17,23.149252,72.585157,East,Medium,17:00,32,5.16,18.78,5,25.9,0.87
D9,2026-07-23,Thursday,0,Store_33,L33,23.076562,72.481891,West,Medium,09:00,54,3.69,13.43,11,29.05,0.82
D1,2026-07-24,Friday,0,Store_9,L9,23.1724,72.568243,East,Medium,18:45,60,5.16,18.78,6,31.52,0.74
D10,2026-07-24,Friday,0,Store_31,L31,22.92006,72.51836,South,Medium,09:30,59,17.09,62.21,3,25.4,0.81
D4,2026-07-24,Friday,0,Store_34,L34,23.027443,72.583301,West,Medium,09:00,40,23.29,84.78,10,37.68,0.77
D4,2026-07-24,Friday,0,Store_51,L51,23.075749,72.460435,South,Medium,09:15,14,5.63,20.49,4,46.15,0.74
D6,2026-07-24,Friday,0,Store_64,L64,22.94129,72.527059,South,High,12:30,39,5.88,19.99,10,49.14,0.74
D7,2026-07-24,Friday,0,Store_61,L61,22.900191,72.532039,North,Medium,15:30,50,4.6,11.96,3,24.04,0.61
D8,2026-07-24,Friday,0,Store_63,L63,22.974029,72.597014,Central,Medium,08:30,51,21.17,77.06,9,39.49,0.8
D12,2026-07-25,Saturday,1,Store_46,L46,22.965655,72.529849,Central,Low,09:15,43,13.88,38.86,6,46.68,0.61
D14,2026-07-25,Saturday,1,Store_42,L42,23.04175,72.60512,East,High,14:00,53,8.77,29.82,6,24.93,0.63
D15,2026-07-25,Saturday,1,Store_59,L59,23.102272,72.544785,East,Medium,09:30,14,16.31,59.37,4,29.58,0.76
D3,2026-07-25,Saturday,1,Store_12,L12,23.113793,72.544115,East,High,10:15,17,1.36,6.47,8,44.45,0.94
D5,2026-07-25,Saturday,1,Store_45,L45,23.167346,72.578259,Central,High,16:45,37,5.25,17.85,6,43.88,0.82
D7,2026-07-25,Saturday,1,Store_63,L63,22.974029,72.597014,Central,Medium,09:00,38,7.93,28.87,3,37.68,0.61
D10,2026-07-26,Sunday,1,Store_18,L18,22.937508,72.532447,Central,High,13:45,43,16.03,54.5,3,49.54,0.88
D12,2026-07-26,Sunday,1,Store_42,L42,23.04175,72.60512,East,High,16:00,20,20.63,70.14,10,29.88,0.73
D13,2026-07-26,Sunday,1,Store_38,L38,23.042065,72.714175,West,Low,11:45,10,2.25,4.5,9,35.79,0.68
D14,2026-07-26,Sunday,1,Store_55,L55,23.018238,72.570281,West,Low,10:15,22,3.95,11.06,4,43.02,0.8
D15,2026-07-26,Sunday,1,Store_34,L34,23.027443,72.583301,West,Medium,08:45,20,16.21,59.0,5,45.84,0.65
D4,2026-07-26,Sunday,1,Store_18,L18,22.937508,72.532447,Central,High,08:00,33,18.21,86.68,7,20.73,0.73
D7,2026-07-26,Sunday,1,Store_56,L56,23.088968,72.467116,West,High,15:45,41,6.68,22.71,8,44.76,0.89
D1,2026-07-27,Monday,0,Store_10,L10,22.931174,72.544227,Central,Low,13:30,20,22.59,45.18,4,39.94,0.95
D12,2026-07-27,Monday,0,Store_67,L67,22.985093,72.609142,West,High,10:30,29,17.12,81.49,4,39.62,0.93
D13,2026-07-27,Monday,0,Store_52,L52,22.919236,72.519291,East,Low,10:30,24,20.09,56.25,5,22.75,0.64
D15,2026-07-27,Monday,0,Store_52,L52,22.919236,72.519291,East,Low,13:30,59,15.57,31.14,4,35.51,0.73
D3,2026-07-27,Monday,0,Store_3,L3,23.026445,72.587532,Central,High,13:00,58,15.66,53.24,3,27.37,0.91
D4,2026-07-27,Monday,0,Store_54,L54,23.011897,72.641639,North,Medium,16:15,60,12.54,32.6,9,21.39,0.94
D9,2026-07-27,Monday,0,Store_65,L65,22.984183,72.598118,North,Low,14:45,18,8.78,17.56,4,38.58,0.77
D1,2026-07-28,Tuesday,0,Store_55,L55,23.018238,72.570281,West,Low,13:00,56,13.62,27.24,5,28.27,0.6
D11,2026-07-28,Tuesday,0,Store_30,L30,23.029562,72.615918,Central,High,09:15,25,11.2,53.31,10,22.31,0.72
D13,2026-07-28,Tuesday,0,Store_49,L49,22.934302,72.554122,South,Medium,09:45,37,2.15,7.83,6,31.36,0.62
D14,2026-07-28,Tuesday,0,Store_5,L5,23.099597,72.517982,North,Medium,16:45,31,22.76,59.18,11,26.82,0.65
D2,2026-07-28,Tuesday,0,Store_3,L3,23.026445,72.587532,Central,High,17:45,22,9.37,44.6,3,49.43,0.79
D5,2026-07-28,Tuesday,0,Store_56,L56,23.088968,72.467116,West,High,13:00,23,8.25,28.05,7,20.89,0.94
D9,2026-07-28,Tuesday,0,Store_46,L46,22.965655,72.529849,Central,Low,12:15,39,14.01,28.02,7,43.62,0.63
D1,2026-07-29,Wednesday,0,Store_52,L52,22.919236,72.519291,East,Low,17:30,10,18.12,50.74,6,45.52,0.9
D3,2026-07-29,Wednesday,0,Store_13,L13,23.081015,72.536338,West,Medium,10:45,15,10.42,37.93,7,44.17,0.82
D5,2026-07-29,Wednesday,0,Store_1,L1,23.136953,72.579277,West,Medium,11:30,31,22.18,57.67,5,28.16,0.69
D6,2026-07-29,Wednesday,0,Store_28,L28,22.934761,72.524929,West,Low,08:45,42,9.97,27.92,8,33.84,0.96
D8,2026-07-29,Wednesday,0,Store_14,L14,22.957228,72.598412,South,High,14:00,60,7.85,26.69,5,31.66,0.86
D1,2026-07-30,Thursday,0,Store_7,L7,22.995806,72.573083,South,Low,16:00,10,13.19,26.38,12,38.01,0.77
D11,2026-07-30,Thursday,0,Store_55,L55,23.018238,72.570281,West,Low,12:45,54,3.69,7.38,10,44.29,0.95
D12,2026-07-30,Thursday,0,Store_31,L31,22.92006,72.51836,South,Medium,11:45,17,24.01,62.43,5,29.38,0.74
D12,2026-07-30,Thursday,0,Store_14,L14,22.957228,72.598412,South,High,17:30,45,16.74,79.68,10,31.79,0.82
D5,2026-07-30,Thursday,0,Store_15,L15,23.103642,72.553741,Central,Low,13:30,17,17.3,34.6,8,29.82,0.72
D5,2026-07-30,Thursday,0,Store_7,L7,22.995806,72.573083,South,Low,14:00,48,4.29,8.58,7,35.4,0.72
D8,2026-07-30,Thursday,0,Store_8,L8,22.906262,72.547656,North,Medium,14:45,12,2.9,7.54,11,37.82,0.75
D1,2026-07-31,Friday,0,Store_52,L52,22.919236,72.519291,East,Low,18:30,42,19.77,55.36,6,37.32,0.95
D11,2026-07-31,Friday,0,Store_19,L19,23.030236,72.593213,North,Medium,17:15,43,3.02,10.99,8,40.25,0.64
D12,2026-07-31,Friday,0,Store_26,L26,23.140634,72.59912,East,Low,09:30,40,6.36,17.81,9,48.8,0.74
D13,2026-07-31,Friday,0,Store_25,L25,23.135226,72.587119,East,Low,18:15,60,15.04,42.11,4,31.79,0.66
D15,2026-07-31,Friday,0,Store_8,L8,22.906262,72.547656,North,Medium,17:00,25,2.54,9.25,8,40.48,0.81
D3,2026-07-31,Friday,0,Store_9,L9,23.1724,72.568243,East,Medium,11:15,47,18.26,47.48,8,35.72,0.86
D3,2026-07-31,Friday,0,Store_44,L44,23.118934,72.499277,Central,Low,14:15,54,18.65,37.3,10,40.4,0.89
D5,2026-07-31,Friday,0,Store_18,L18,22.937508,72.532447,Central,High,12:30,21,14.33,48.72,6,45.67,0.64
D8,2026-07-31,Friday,0,Store_24,L24,23.142062,72.57643,South,Medium,13:45,35,14.33,37.26,10,49.21,0.85
D8,2026-07-31,Friday,0,Store_3,L3,23.026445,72.587532,Central,High,16:45,60,23.48,79.83,8,33.47,0.94
D10,2026-08-01,Saturday,1,Store_49,L49,22.934302,72.554122,South,Medium,17:00,29,24.4,88.82,9,44.43,0.91
D12,2026-08-01,Saturday,1,Store_42,L42,23.04175,72.60512,East,High,16:15,49,17.61,59.87,3,44.04,0.77
D15,2026-08-01,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,18:45,20,8.04,22.51,12,26.23,0.94
D3,2026-08-01,Saturday,1,Store_47,L47,22.996527,72.726769,Central,Low,10:15,26,2.9,8.12,8,25.78,0.88
D5,2026-08-01,Saturday,1,Store_61,L61,22.900191,72.532039,North,Medium,15:00,49,11.86,30.84,8,44.7,0.82
D7,2026-08-01,Saturday,1,Store_69,L69,23.098633,72.464317,East,High,12:00,42,8.66,29.44,8,26.63,0.67
D7,2026-08-01,Saturday,1,Store_21,L21,23.024734,72.578839,East,Medium,15:45,55,20.2,52.52,8,21.03,0.72
D7,2026-08-01,Saturday,1,Store_41,L41,23.133335,72.541455,East,Low,17:00,25,23.78,66.58,5,37.94,0.8
D8,2026-08-01,Saturday,1,Store_55,L55,23.018238,72.570281,West,Low,14:30,52,18.75,37.5,4,23.27,0.9
D1,2026-08-02,Sunday,1,Store_35,L35,23.114949,72.528371,North,Low,10:15,26,2.76,7.73,5,47.38,0.88
D10,2026-08-02,Sunday,1,Store_33,L33,23.076562,72.481891,West,Medium,13:30,23,13.31,34.61,4,39.73,0.84
D13,2026-08-02,Sunday,1,Store_64,L64,22.94129,72.527059,South,High,15:15,11,1.44,4.9,12,42.62,0.63
D15,2026-08-02,Sunday,1,Store_64,L64,22.94129,72.527059,South,High,17:45,28,13.7,65.21,10,30.06,0.64
D3,2026-08-02,Sunday,1,Store_9,L9,23.1724,72.568243,East,Medium,09:45,17,17.5,63.7,10,39.45,0.7
D3,2026-08-02,Sunday,1,Store_11,L11,22.956287,72.533465,West,High,13:15,12,14.02,47.67,4,21.4,0.72
D3,2026-08-02,Sunday,1,Store_63,L63,22.974029,72.597014,Central,Medium,13:30,55,13.48,35.05,4,48.33,0.72
D5,2026-08-02,Sunday,1,Store_49,L49,22.934302,72.554122,South,Medium,08:30,23,6.86,24.97,9,35.15,0.62
D9,2026-08-02,Sunday,1,Store_34,L34,23.027443,72.583301,West,Medium,09:15,40,1.8,6.55,6,22.96,0.91
D11,2026-08-03,Monday,0,Store_4,L4,23.122541,72.569269,North,High,16:15,47,24.31,82.65,4,47.96,0.83
D2,2026-08-03,Monday,0,Store_18,L18,22.937508,72.532447,Central,High,10:15,39,10.69,50.88,3,42.26,0.85
D2,2026-08-03,Monday,0,Store_20,L20,23.129394,72.520486,West,Medium,11:30,51,10.8,28.08,4,43.0,0.66
D9,2026-08-03,Monday,0,Store_1,L1,23.136953,72.579277,West,Medium,08:30,27,13.92,50.67,9,45.05,0.84
D9,2026-08-03,Monday,0,Store_13,L13,23.081015,72.536338,West,Medium,09:45,30,17.12,62.32,7,24.97,0.77
D12,2026-08-04,Tuesday,0,Store_48,L48,23.02243,72.683566,East,Low,11:15,34,9.72,19.44,11,36.92,0.71
D13,2026-08-04,Tuesday,0,Store_10,L10,22.931174,72.544227,Central,Low,17:30,35,9.54,26.71,12,35.38,0.97
D14,2026-08-04,Tuesday,0,Store_63,L63,22.974029,72.597014,Central,Medium,10:45,57,24.47,89.07,12,24.63,0.65
D14,2026-08-04,Tuesday,0,Store_2,L2,23.101989,72.495308,North,Medium,15:30,40,8.46,22.0,12,37.95,0.75
D2,2026-08-04,Tuesday,0,Store_35,L35,23.114949,72.528371,North,Low,15:30,24,2.25,4.5,9,36.77,0.9
D8,2026-08-04,Tuesday,0,Store_67,L67,22.985093,72.609142,West,High,14:15,51,15.87,53.96,4,41.33,0.74
D1,2026-08-05,Wednesday,0,Store_39,L39,23.125122,72.541797,West,Low,15:15,58,16.76,33.52,6,46.18,0.84
D11,2026-08-05,Wednesday,0,Store_52,L52,22.919236,72.519291,East,Low,16:45,59,6.72,13.44,11,45.01,0.67
D11,2026-08-05,Wednesday,0,Store_19,L19,23.030236,72.593213,North,Medium,18:30,44,1.1,4.0,8,38.16,0.7
D15,2026-08-05,Wednesday,0,Store_34,L34,23.027443,72.583301,West,Medium,17:45,18,15.54,56.57,3,32.43,0.76
D3,2026-08-05,Wednesday,0,Store_13,L13,23.081015,72.536338,West,Medium,10:00,11,6.68,24.32,6,29.54,0.62
D7,2026-08-05,Wednesday,0,Store_24,L24,23.142062,72.57643,South,Medium,11:00,31,8.31,21.61,7,30.27,0.89
D7,2026-08-05,Wednesday,0,Store_41,L41,23.133335,72.541455,East,Low,13:30,18,24.94,49.88,9,45.81,0.93
D8,2026-08-05,Wednesday,0,Store_67,L67,22.985093,72.609142,West,High,10:00,26,24.41,116.19,9,47.56,0.67
D8,2026-08-05,Wednesday,0,Store_67,L67,22.985093,72.609142,West,High,10:30,20,9.7,46.17,10,23.14,0.79
D8,2026-08-05,Wednesday,0,Store_20,L20,23.129394,72.520486,West,Medium,11:15,43,15.46,40.2,5,43.85,0.75
D8,2026-08-05,Wednesday,0,Store_52,L52,22.919236,72.519291,East,Low,12:45,40,11.61,23.22,5,39.97,0.71
D10,2026-08-06,Thursday,0,Store_3,L3,23.026445,72.587532,Central,High,10:00,43,5.0,23.8,4,40.07,0.73
D12,2026-08-06,Thursday,0,Store_43,L43,23.043895,72.718543,Central,High,17:00,55,21.2,100.91,6,34.52,0.78
D12,2026-08-06,Thursday,0,Store_11,L11,22.956287,72.533465,West,High,17:15,52,7.35,34.99,8,34.4,0.73
D14,2026-08-06,Thursday,0,Store_56,L56,23.088968,72.467116,West,High,18:30,20,23.29,110.86,10,28.34,0.93
D15,2026-08-06,Thursday,0,Store_56,L56,23.088968,72.467116,West,High,13:30,12,7.05,23.97,11,25.76,0.86
D2,2026-08-06,Thursday,0,Store_61,L61,22.900191,72.532039,North,Medium,14:00,14,20.09,52.23,7,47.66,0.77
D4,2026-08-06,Thursday,0,Store_26,L26,23.140634,72.59912,East,Low,17:00,35,10.99,30.77,5,34.25,0.64
D7,2026-08-06,Thursday,0,Store_34,L34,23.027443,72.583301,West,Medium,18:45,13,22.53,82.01,12,40.0,0.61
D15,2026-08-07,Friday,0,Store_3,L3,23.026445,72.587532,Central,High,12:00,43,6.21,21.11,7,34.2,0.82
D2,2026-08-07,Friday,0,Store_6,L6,23.114987,72.550167,East,High,14:30,21,7.16,24.34,12,24.02,0.69
D3,2026-08-07,Friday,0,Store_20,L20,23.129394,72.520486,West,Medium,11:45,46,4.45,11.57,12,20.46,0.78
D7,2026-08-07,Friday,0,Store_41,L41,23.133335,72.541455,East,Low,09:45,19,24.28,67.98,12,25.31,0.69
D8,2026-08-07,Friday,0,Store_25,L25,23.135226,72.587119,East,Low,12:30,54,21.94,43.88,12,27.3,0.85
D11,2026-08-08,Saturday,1,Store_56,L56,23.088968,72.467116,West,High,11:45,31,6.56,22.3,3,36.8,0.75
D2,2026-08-08,Saturday,1,Store_3,L3,23.026445,72.587532,Central,High,10:00,39,5.22,24.85,8,30.71,0.8
D2,2026-08-08,Saturday,1,Store_32,L32,22.896707,72.491172,East,Low,16:15,31,24.66,49.32,9,23.5,0.98
D4,2026-08-08,Saturday,1,Store_13,L13,23.081015,72.536338,West,Medium,09:45,56,24.69,89.87,4,26.59,0.72
D1,2026-08-09,Sunday,1,Store_25,L25,23.135226,72.587119,East,Low,15:45,33,24.28,48.56,3,47.51,0.91
D10,2026-08-09,Sunday,1,Store_51,L51,23.075749,72.460435,South,Medium,11:00,60,9.75,25.35,12,21.61,0.93
D2,2026-08-09,Sunday,1,Store_40,L40,23.094792,72.571629,West,Medium,13:00,59,3.06,7.96,8,31.15,0.75
D2,2026-08-09,Sunday,1,Store_1,L1,23.136953,72.579277,West,Medium,17:00,29,16.42,59.77,6,38.74,0.74
D2,2026-08-09,Sunday,1,Store_6,L6,23.114987,72.550167,East,High,17:15,60,6.58,31.32,4,22.88,0.72
D3,2026-08-09,Sunday,1,Store_9,L9,23.1724,72.568243,East,Medium,18:30,34,4.19,15.25,8,32.5,0.76
D5,2026-08-09,Sunday,1,Store_32,L32,22.896707,72.491172,East,Low,08:00,10,13.61,38.11,3,49.54,0.8
D7,2026-08-09,Sunday,1,Store_23,L23,23.040341,72.600817,East,High,14:30,54,20.08,68.27,9,31.25,0.83
D7,2026-08-09,Sunday,1,Store_43,L43,23.043895,72.718543,Central,High,18:45,39,15.11,71.92,3,45.57,0.66
D1,2026-08-10,Monday,0,Store_54,L54,23.011897,72.641639,North,Medium,10:30,31,1.96,7.13,8,48.84,0.95
D11,2026-08-10,Monday,0,Store_36,L36,23.112303,72.453666,East,Low,10:15,45,10.69,29.93,10,45.24,0.85
D11,2026-08-10,Monday,0,Store_47,L47,22.996527,72.726769,Central,Low,18:00,19,23.69,66.33,9,25.38,0.92
D13,2026-08-10,Monday,0,Store_52,L52,22.919236,72.519291,East,Low,14:15,59,22.43,44.86,7,45.01,0.6
D14,2026-08-10,Monday,0,Store_11,L11,22.956287,72.533465,West,High,09:00,47,21.97,104.58,8,34.6,0.64
D2,2026-08-10,Monday,0,Store_24,L24,23.142062,72.57643,South,Medium,10:00,45,1.94,7.06,6,45.25,0.72
D3,2026-08-10,Monday,0,Store_68,L68,23.031707,72.714249,Central,Medium,08:00,56,4.8,17.47,11,27.59,0.65
D6,2026-08-10,Monday,0,Store_58,L58,23.018608,72.5704,North,Low,18:45,45,15.39,43.09,3,35.64,0.64
D7,2026-08-10,Monday,0,Store_24,L24,23.142062,72.57643,South,Medium,10:30,50,16.06,58.46,12,41.44,0.7
D8,2026-08-10,Monday,0,Store_43,L43,23.043895,72.718543,Central,High,09:30,49,19.04,90.63,4,30.32,0.79
D9,2026-08-10,Monday,0,Store_12,L12,23.113793,72.544115,East,High,18:15,30,24.84,118.24,8,43.09,0.95
D1,2026-08-11,Tuesday,0,Store_43,L43,23.043895,72.718543,Central,High,14:45,28,8.28,28.15,12,27.49,0.69
D10,2026-08-11,Tuesday,0,Store_48,L48,23.02243,72.683566,East,Low,16:00,58,21.38,42.76,4,42.48,0.81
D13,2026-08-11,Tuesday,0,Store_37,L37,23.081543,72.566907,East,Medium,12:45,26,6.89,17.91,9,25.36,0.74
D13,2026-08-11,Tuesday,0,Store_38,L38,23.042065,72.714175,West,Low,18:30,51,7.39,20.69,12,39.01,0.71
D2,2026-08-11,Tuesday,0,Store_37,L37,23.081543,72.566907,East,Medium,09:45,17,24.02,87.43,11,36.33,0.88
D4,2026-08-11,Tuesday,0,Store_60,L60,23.110032,72.461491,South,High,13:45,38,20.05,68.17,11,20.97,0.61
D14,2026-08-12,Wednesday,0,Store_34,L34,23.027443,72.583301,West,Medium,09:45,29,13.06,47.54,9,48.84,0.94
D14,2026-08-12,Wednesday,0,Store_59,L59,23.102272,72.544785,East,Medium,12:45,50,17.4,45.24,12,47.26,0.75
D14,2026-08-12,Wednesday,0,Store_17,L17,23.149252,72.585157,East,Medium,13:15,35,2.75,7.15,4,45.27,0.65
D14,2026-08-12,Wednesday,0,Store_57,L57,23.008902,72.68655,West,Medium,15:30,56,16.13,41.94,3,20.64,0.92
D4,2026-08-12,Wednesday,0,Store_2,L2,23.101989,72.495308,North,Medium,12:15,40,15.4,40.04,4,27.21,0.77
D5,2026-08-12,Wednesday,0,Store_25,L25,23.135226,72.587119,East,Low,16:15,38,3.55,7.1,9,25.23,0.81
D6,2026-08-12,Wednesday,0,Store_40,L40,23.094792,72.571629,West,Medium,09:00,58,18.7,68.07,11,41.31,0.66
D6,2026-08-12,Wednesday,0,Store_13,L13,23.081015,72.536338,West,Medium,16:45,46,11.88,30.89,4,23.08,0.86
D9,2026-08-12,Wednesday,0,Store_3,L3,23.026445,72.587532,Central,High,15:00,17,19.22,65.35,3,26.96,0.96
D13,2026-08-13,Thursday,0,Store_18,L18,22.937508,72.532447,Central,High,09:45,36,3.14,14.95,11,37.77,0.8
D3,2026-08-13,Thursday,0,Store_1,L1,23.136953,72.579277,West,Medium,11:15,16,20.73,53.9,3,26.79,0.89
D7,2026-08-13,Thursday,0,Store_9,L9,23.1724,72.568243,East,Medium,18:15,48,13.28,48.34,4,47.74,0.89
D9,2026-08-13,Thursday,0,Store_48,L48,23.02243,72.683566,East,Low,11:00,29,24.93,49.86,5,49.5,0.79
D9,2026-08-13,Thursday,0,Store_57,L57,23.008902,72.68655,West,Medium,15:30,12,8.82,22.93,10,45.16,0.84
D1,2026-08-14,Friday,0,Store_8,L8,22.906262,72.547656,North,Medium,16:15,28,6.92,17.99,5,45.95,0.7
